Polarization of Light 'Brewsters' Data File Wed, Nov 19, 2025 7:47 PM
Sensor Position (Degrees)	Light Intensity (Volts)
150.80000	0.63282
150.76667	0.62750
150.73333	0.62444
150.71667	0.60253
150.68333	0.59254
150.66667	0.58480
150.60000	0.59544
150.53333	0.61284
150.48333	0.62315
150.45000	0.63056
150.41667	0.63604
150.38333	0.62347
150.35000	0.61574
150.35000	0.61864
150.35000	0.61590
150.35000	0.62798
150.35000	0.62992
150.35000	0.62379
150.35000	0.62879
150.35000	0.63539
150.35000	0.63362
150.35000	0.63749
150.35000	0.63797
150.35000	0.64152
150.35000	0.63700
150.35000	0.63958
150.35000	0.63636
150.35000	0.63668
150.35000	0.63781
150.35000	0.63555
150.35000	0.63040
150.35000	0.64071
150.35000	0.63910
150.36667	0.64409
150.36667	0.63185
150.36667	0.64264
150.36667	0.63459
150.36667	0.64135
150.36667	0.63507
150.36667	0.64119
150.36667	0.64570
150.36667	0.64264
150.35000	0.63894
150.35000	0.64152
150.35000	0.64168
150.35000	0.64071
150.35000	0.64184
150.35000	0.64007
150.35000	0.63829
150.33333	0.63346
150.33333	0.63894
150.33333	0.64409
150.31667	0.64297
150.28333	0.63926
150.23333	0.64313
150.18333	0.63652
150.13333	0.64216
150.10000	0.63942
150.08333	0.64458
150.06667	0.63733
150.05000	0.64103
150.05000	0.64297
150.03333	0.64297
150.01667	0.64007
150.00000	0.63636
150.00000	0.63926
150.00000	0.64248
150.00000	0.63491
149.98333	0.64732
149.98333	0.64248
149.98333	0.63813
149.98333	0.64119
149.98333	0.64409
149.98333	0.64796
149.98333	0.63926
149.98333	0.63684
149.98333	0.63894
149.98333	0.63990
149.98333	0.64264
149.98333	0.63878
149.96667	0.64071
149.95000	0.63394
149.86667	0.64329
149.78333	0.64023
149.73333	0.63749
149.70000	0.63233
149.65000	0.64313
149.61667	0.64796
149.58333	0.63137
149.55000	0.63636
149.51667	0.63233
149.48333	0.63620
149.45000	0.63588
149.38333	0.62524
149.28333	0.60269
149.18333	0.57562
149.08333	0.53679
149.03333	0.50570
149.00000	0.50376
148.96667	0.50763
148.95000	0.52938
148.95000	0.54646
148.95000	0.60478
148.95000	0.64264
148.93333	0.64458
148.93333	0.64313
148.93333	0.64732
148.93333	0.65150
148.91667	0.65038
148.86667	0.64393
148.80000	0.64635
148.73333	0.63813
148.65000	0.62750
148.58333	0.62411
148.51667	0.62089
148.46667	0.62637
148.43333	0.64667
148.43333	0.64957
148.41667	0.64587
148.40000	0.65263
148.40000	0.64941
148.36667	0.64683
148.28333	0.64264
148.21667	0.63394
148.18333	0.63555
148.13333	0.62830
148.03333	0.61686
147.96667	0.60994
147.93333	0.61123
147.91667	0.61348
147.88333	0.62782
147.85000	0.63636
147.78333	0.63604
147.73333	0.64071
147.66667	0.63829
147.58333	0.64828
147.48333	0.65440
147.35000	0.65440
147.25000	0.64828
147.18333	0.64506
147.11667	0.63668
147.08333	0.63572
147.05000	0.62798
147.03333	0.62911
147.01667	0.62879
147.00000	0.62557
146.93333	0.61606
146.81667	0.57949
146.80000	0.55451
146.78333	0.50199
146.78333	0.50860
146.76667	0.54775
146.73333	0.55097
146.70000	0.56289
146.66667	0.57498
146.63333	0.58255
146.60000	0.58174
146.55000	0.56724
146.48333	0.52906
146.41667	0.50473
146.31667	0.47509
146.26667	0.46574
146.26667	0.52149
146.26667	0.64909
146.28333	0.65424
146.28333	0.63507
146.28333	0.62041
146.28333	0.65569
146.28333	0.66794
146.28333	0.67374
146.30000	0.67744
146.30000	0.68389
146.31667	0.67390
146.31667	0.56128
146.33333	0.52584
146.40000	0.54163
146.50000	0.56515
146.58333	0.62830
146.63333	0.65698
146.63333	0.67358
146.63333	0.67889
146.63333	0.68598
146.65000	0.68727
146.65000	0.68630
146.65000	0.68083
146.66667	0.68034
146.66667	0.67954
146.66667	0.66246
146.66667	0.65811
146.66667	0.66214
146.66667	0.66278
146.65000	0.66053
146.65000	0.66552
146.65000	0.66407
146.65000	0.65972
146.65000	0.66600
146.65000	0.66649
146.65000	0.66810
146.65000	0.66407
146.63333	0.66327
146.63333	0.65859
146.63333	0.66343
146.61667	0.66230
146.60000	0.66552
146.58333	0.66568
146.53333	0.66165
146.51667	0.65602
146.50000	0.65070
146.46667	0.65473
146.43333	0.64732
146.38333	0.65392
146.31667	0.65730
146.26667	0.65859
146.21667	0.65650
146.18333	0.65859
146.15000	0.66294
146.10000	0.65344
146.05000	0.64667
146.03333	0.65424
145.98333	0.65875
145.95000	0.66343
145.90000	0.66149
145.85000	0.65908
145.80000	0.64184
145.73333	0.57546
145.66667	0.55951
145.65000	0.55355
145.58333	0.58335
145.40000	0.64522
145.23333	0.66375
145.16667	0.63974
145.13333	0.64522
145.13333	0.63572
145.13333	0.63427
145.13333	0.62315
145.13333	0.62138
145.13333	0.60124
145.13333	0.59624
145.13333	0.57900
145.13333	0.58496
145.13333	0.57240
145.13333	0.57707
145.13333	0.58351
145.13333	0.58996
145.13333	0.58996
145.13333	0.58577
145.13333	0.58045
145.13333	0.58786
145.13333	0.59592
145.13333	0.60075
145.13333	0.59318
145.13333	0.57643
145.13333	0.57063
145.13333	0.58029
145.13333	0.59109
145.13333	0.64860
145.11667	0.65344
145.11667	0.65505
145.11667	0.65634
145.10000	0.65215
145.06667	0.64828
145.00000	0.64023
144.96667	0.63491
144.96667	0.64313
144.96667	0.65473
144.95000	0.66697
144.95000	0.66568
144.91667	0.66520
144.86667	0.66552
144.80000	0.66407
144.75000	0.66778
144.68333	0.65940
144.66667	0.65650
144.65000	0.65698
144.61667	0.65859
144.56667	0.65167
144.50000	0.64280
144.41667	0.65537
144.35000	0.63233
144.26667	0.61751
144.23333	0.61090
144.21667	0.60800
144.18333	0.59930
144.16667	0.59528
144.13333	0.61171
144.08333	0.64442
143.98333	0.65489
143.88333	0.66633
143.78333	0.65682
143.73333	0.65183
143.68333	0.66262
143.65000	0.67487
143.63333	0.68083
143.60000	0.68566
143.56667	0.68034
143.53333	0.67954
143.45000	0.68534
143.40000	0.67938
143.31667	0.67213
143.23333	0.65022
143.11667	0.62879
143.08333	0.62476
143.06667	0.62959
143.05000	0.64135
143.05000	0.65279
143.03333	0.66391
143.01667	0.66697
143.00000	0.67293
143.00000	0.68566
142.98333	0.67615
142.98333	0.67470
142.98333	0.64860
142.98333	0.58754
142.98333	0.59044
142.96667	0.65183
142.90000	0.67970
142.78333	0.59769
142.71667	0.53148
142.65000	0.44141
142.60000	0.40146
142.58333	0.38132
142.58333	0.36440
142.58333	0.37149
142.58333	0.38664
142.58333	0.38905
142.58333	0.41064
142.58333	0.41483
142.58333	0.41338
142.60000	0.45978
142.60000	0.46671
142.60000	0.53405
142.60000	0.60398
142.60000	0.62718
142.60000	0.64248
142.60000	0.63298
142.60000	0.61848
142.60000	0.62444
142.60000	0.62395
142.60000	0.62428
142.60000	0.61719
142.60000	0.63137
142.60000	0.65859
142.58333	0.68469
142.58333	0.65747
142.56667	0.60349
142.50000	0.55725
142.41667	0.51633
142.40000	0.56434
142.40000	0.63008
142.40000	0.66858
142.40000	0.68067
142.38333	0.67728
142.38333	0.67180
142.38333	0.65956
142.38333	0.66133
142.36667	0.66600
142.36667	0.65537
142.33333	0.64377
142.20000	0.61429
142.08333	0.54791
142.05000	0.52616
142.03333	0.52841
142.03333	0.55371
142.03333	0.58013
142.03333	0.60688
142.01667	0.64184
142.01667	0.66600
142.01667	0.67213
142.01667	0.67825
142.01667	0.67889
142.01667	0.68695
142.00000	0.68743
142.00000	0.69065
141.96667	0.69130
141.91667	0.69275
141.88333	0.69484
141.78333	0.68711
141.68333	0.68534
141.61667	0.68566
141.58333	0.68292
141.53333	0.68389
141.48333	0.68244
141.43333	0.68195
141.40000	0.68324
141.36667	0.68598
141.33333	0.67857
141.28333	0.67229
141.25000	0.66794
141.21667	0.65682
141.18333	0.65247
141.15000	0.65682
141.13333	0.67132
141.10000	0.67777
141.08333	0.69001
141.05000	0.68582
141.00000	0.67744
140.95000	0.65698
140.90000	0.64957
140.81667	0.63636
140.76667	0.63459
140.73333	0.64329
140.71667	0.65505
140.70000	0.66842
140.68333	0.67857
140.66667	0.67922
140.65000	0.68034
140.63333	0.67712
140.61667	0.67454
140.60000	0.67084
140.58333	0.67970
140.56667	0.68421
140.55000	0.67487
140.53333	0.67035
140.51667	0.67728
140.50000	0.68292
140.45000	0.68888
140.40000	0.68212
140.36667	0.68195
140.35000	0.68324
140.31667	0.68179
140.30000	0.68050
140.28333	0.68824
140.28333	0.68099
140.26667	0.68260
140.25000	0.67873
140.23333	0.68147
140.20000	0.67068
140.18333	0.65779
140.16667	0.66133
140.13333	0.65279
140.10000	0.64989
140.08333	0.65537
140.05000	0.65795
140.00000	0.65247
139.95000	0.64490
139.90000	0.63507
139.88333	0.63443
139.88333	0.64103
139.86667	0.64748
139.86667	0.66037
139.86667	0.66455
139.86667	0.66633
139.86667	0.66665
139.86667	0.67438
139.86667	0.67406
139.86667	0.67889
139.85000	0.68002
139.85000	0.67857
139.85000	0.68808
139.85000	0.69726
139.83333	0.69517
139.83333	0.69613
139.81667	0.68598
139.81667	0.69774
139.78333	0.69662
139.75000	0.69307
139.71667	0.68808
139.66667	0.69065
139.63333	0.68711
139.61667	0.68727
139.60000	0.69388
139.60000	0.69001
139.60000	0.69114
139.60000	0.69742
139.60000	0.68743
139.60000	0.68324
139.60000	0.68614
139.60000	0.68195
139.60000	0.69275
139.60000	0.68582
139.60000	0.69452
139.58333	0.68792
139.58333	0.68856
139.58333	0.69372
139.58333	0.69162
139.56667	0.68614
139.51667	0.68824
139.40000	0.68502
139.30000	0.68357
139.18333	0.69210
139.05000	0.69355
138.91667	0.69742
138.75000	0.67905
138.61667	0.64313
138.56667	0.61493
138.56667	0.62621
138.55000	0.62879
138.55000	0.63104
138.55000	0.65440
138.55000	0.68002
138.55000	0.69887
138.55000	0.69662
138.55000	0.69517
138.55000	0.70097
138.55000	0.70451
138.55000	0.70354
138.55000	0.69968
138.53333	0.70644
138.51667	0.70225
138.46667	0.69823
138.43333	0.69404
138.41667	0.69968
138.40000	0.69807
138.40000	0.69613
138.38333	0.69259
138.38333	0.69790
138.36667	0.69790
138.36667	0.70242
138.35000	0.69823
138.33333	0.70628
138.31667	0.69839
138.26667	0.69645
138.20000	0.69033
138.15000	0.68808
138.10000	0.68179
138.08333	0.67325
138.05000	0.67535
138.03333	0.67696
138.00000	0.68437
137.98333	0.68856
137.90000	0.69484
137.81667	0.69935
137.78333	0.70403
137.75000	0.69984
137.73333	0.70209
137.73333	0.70322
137.71667	0.70209
137.70000	0.69984
137.68333	0.70499
137.66667	0.70451
137.65000	0.70258
137.61667	0.70161
137.60000	0.70274
137.58333	0.70177
137.56667	0.70000
137.55000	0.70532
137.53333	0.70515
137.51667	0.69903
137.51667	0.69629
137.50000	0.70274
137.48333	0.70290
137.46667	0.70596
137.45000	0.70677
137.43333	0.70258
137.41667	0.69919
137.38333	0.70177
137.33333	0.69952
137.31667	0.70097
137.28333	0.69678
137.26667	0.69565
137.25000	0.70258
137.25000	0.69436
137.23333	0.69259
137.23333	0.70161
137.21667	0.69484
137.21667	0.67422
137.21667	0.66520
137.21667	0.65376
137.21667	0.65972
137.20000	0.65344
137.20000	0.65843
137.18333	0.65457
137.18333	0.64409
137.15000	0.63088
137.13333	0.61429
137.10000	0.62009
137.06667	0.61751
137.03333	0.59979
137.00000	0.59350
136.98333	0.58754
136.98333	0.58738
136.98333	0.59673
136.98333	0.62992
136.98333	0.67003
136.98333	0.68937
136.98333	0.70644
136.98333	0.69855
136.98333	0.70515
136.98333	0.70628
136.98333	0.70677
136.96667	0.70564
136.96667	0.71160
136.95000	0.70999
136.95000	0.70499
136.91667	0.70628
136.90000	0.70838
136.90000	0.70515
136.88333	0.70822
136.85000	0.70725
136.81667	0.70564
136.78333	0.70644
136.75000	0.70596
136.71667	0.70451
136.68333	0.71160
136.65000	0.71240
136.60000	0.70709
136.58333	0.71015
136.56667	0.70628
136.55000	0.69162
136.53333	0.65376
136.50000	0.64377
136.48333	0.64152
136.46667	0.65650
136.40000	0.69436
136.35000	0.70660
136.28333	0.70467
136.15000	0.69903
136.08333	0.69500
136.03333	0.69533
135.98333	0.69662
135.95000	0.69984
135.90000	0.70596
135.86667	0.70838
135.83333	0.70741
135.83333	0.70644
135.81667	0.70741
135.81667	0.71321
135.81667	0.70532
135.81667	0.70306
135.80000	0.70306
135.78333	0.70596
135.76667	0.70757
135.73333	0.70499
135.71667	0.70161
135.68333	0.70838
135.63333	0.70419
135.58333	0.71563
135.56667	0.70709
135.51667	0.70564
135.46667	0.70677
135.43333	0.70967
135.41667	0.70725
135.40000	0.69613
135.38333	0.70032
135.36667	0.69194
135.33333	0.69629
135.30000	0.69436
135.25000	0.69839
135.20000	0.70097
135.16667	0.70322
135.10000	0.71112
135.03333	0.71063
135.00000	0.71079
134.96667	0.71369
134.95000	0.71482
134.91667	0.71353
134.90000	0.71224
134.90000	0.71144
134.85000	0.71482
134.75000	0.71450
134.66667	0.71402
134.58333	0.71176
134.48333	0.71418
134.40000	0.72127
134.33333	0.71418
134.26667	0.71321
134.21667	0.69678
134.20000	0.68405
134.18333	0.68566
134.18333	0.70193
134.18333	0.71547
134.18333	0.71466
134.18333	0.70338
134.18333	0.70274
134.16667	0.70290
134.16667	0.70306
134.16667	0.70499
134.15000	0.70870
134.13333	0.71176
134.11667	0.71337
134.08333	0.71321
134.05000	0.71369
134.00000	0.71756
133.91667	0.71482
133.86667	0.72143
133.81667	0.71869
133.76667	0.70967
133.71667	0.71321
133.68333	0.70274
133.61667	0.70693
133.55000	0.70048
133.50000	0.70741
133.48333	0.71047
133.45000	0.71015
133.40000	0.70532
133.35000	0.71434
133.33333	0.71369
133.31667	0.71643
133.30000	0.71063
133.28333	0.72127
133.26667	0.71514
133.25000	0.71482
133.21667	0.71965
133.16667	0.72014
133.11667	0.71434
133.06667	0.72433
133.00000	0.71853
132.93333	0.70999
132.86667	0.70322
132.81667	0.70048
132.75000	0.69388
132.70000	0.68067
132.65000	0.67035
132.60000	0.66520
132.58333	0.65424
132.58333	0.65312
132.58333	0.65859
132.60000	0.65553
132.60000	0.64570
132.60000	0.64603
132.60000	0.66762
132.60000	0.67615
132.61667	0.66745
132.61667	0.67777
132.61667	0.70322
132.63333	0.72578
132.65000	0.72352
132.66667	0.72835
132.68333	0.72078
132.68333	0.72207
132.68333	0.71982
132.68333	0.72400
132.68333	0.72223
132.68333	0.71837
132.68333	0.71627
132.68333	0.72272
132.68333	0.71965
132.68333	0.71208
132.68333	0.70789
132.68333	0.71611
132.68333	0.72191
132.68333	0.72610
132.70000	0.73045
132.70000	0.71933
132.70000	0.71901
132.70000	0.71047
132.70000	0.71692
132.70000	0.72545
132.70000	0.71756
132.70000	0.71402
132.68333	0.71192
132.68333	0.67084
132.68333	0.65263
132.68333	0.61928
132.68333	0.61912
132.68333	0.67970
132.68333	0.71208
132.68333	0.71756
132.68333	0.71547
132.68333	0.71530
132.68333	0.70370
132.66667	0.68614
132.66667	0.66182
132.66667	0.63781
132.66667	0.64442
132.66667	0.63346
132.65000	0.63410
132.65000	0.64506
132.63333	0.65682
132.53333	0.68276
132.43333	0.69065
132.40000	0.69436
132.38333	0.69130
132.36667	0.68872
132.35000	0.68212
132.28333	0.68228
132.15000	0.69581
132.03333	0.70274
131.96667	0.70306
131.91667	0.70306
131.88333	0.69968
131.83333	0.69871
131.80000	0.70048
131.75000	0.70258
131.70000	0.69968
131.63333	0.69823
131.55000	0.70032
131.51667	0.70097
131.45000	0.70838
131.43333	0.70064
131.41667	0.70419
131.38333	0.70854
131.35000	0.71192
131.28333	0.71450
131.23333	0.71128
131.21667	0.71273
131.21667	0.70757
131.18333	0.70918
131.11667	0.70435
131.08333	0.70338
131.03333	0.70016
131.01667	0.70548
131.00000	0.71369
130.98333	0.71853
130.91667	0.71305
130.81667	0.70902
130.73333	0.70822
130.63333	0.69742
130.53333	0.68840
130.46667	0.67019
130.40000	0.66375
130.33333	0.66133
130.28333	0.66649
130.23333	0.70016
130.18333	0.71772
130.15000	0.72062
130.11667	0.71337
130.08333	0.71418
130.05000	0.71466
130.03333	0.71933
129.98333	0.71514
129.95000	0.71514
129.88333	0.71402
129.81667	0.71885
129.73333	0.72175
129.61667	0.71418
129.53333	0.70177
129.46667	0.69178
129.41667	0.69098
129.36667	0.69275
129.31667	0.71482
129.30000	0.71160
129.28333	0.70757
129.25000	0.70870
129.21667	0.70548
129.18333	0.71273
129.15000	0.71369
129.13333	0.70902
129.11667	0.72078
129.10000	0.71128
129.08333	0.69726
129.03333	0.70097
128.96667	0.69823
128.90000	0.69742
128.83333	0.67374
128.78333	0.65440
128.73333	0.64329
128.70000	0.63572
128.66667	0.62669
128.61667	0.62315
128.60000	0.62895
128.58333	0.63572
128.56667	0.66278
128.55000	0.68244
128.55000	0.68566
128.55000	0.68888
128.53333	0.68727
128.53333	0.68969
128.51667	0.69339
128.51667	0.69194
128.50000	0.69436
128.48333	0.68904
128.46667	0.69452
128.45000	0.70177
128.45000	0.71112
128.45000	0.71369
128.45000	0.71402
128.45000	0.71498
128.45000	0.72191
128.45000	0.71949
128.45000	0.72288
128.43333	0.71756
128.41667	0.71949
128.33333	0.72368
128.21667	0.72320
128.01667	0.68308
127.88333	0.68067
127.78333	0.68647
127.70000	0.70177
127.63333	0.70950
127.60000	0.70934
127.58333	0.71144
127.56667	0.71176
127.55000	0.71257
127.55000	0.71369
127.55000	0.70983
127.53333	0.71208
127.53333	0.71611
127.51667	0.71208
127.51667	0.71804
127.50000	0.72207
127.50000	0.71224
127.50000	0.71740
127.50000	0.71240
127.50000	0.70274
127.48333	0.70580
127.48333	0.71530
127.46667	0.71820
127.45000	0.71837
127.43333	0.72062
127.40000	0.72723
127.33333	0.73399
127.30000	0.72014
127.28333	0.71933
127.28333	0.70757
127.26667	0.70274
127.25000	0.67986
127.21667	0.65698
127.20000	0.62605
127.18333	0.60156
127.16667	0.57965
127.15000	0.58158
127.13333	0.58529
127.11667	0.60961
127.11667	0.62250
127.11667	0.65167
127.11667	0.65875
127.10000	0.67470
127.06667	0.66085
126.98333	0.64425
126.86667	0.61203
126.75000	0.56595
126.66667	0.53921
126.58333	0.52696
126.55000	0.55210
126.53333	0.60414
126.53333	0.62895
126.53333	0.64023
126.51667	0.64635
126.51667	0.64828
126.50000	0.63845
126.48333	0.63443
126.45000	0.63330
126.40000	0.62830
126.33333	0.61123
126.28333	0.55403
126.26667	0.50344
126.25000	0.50747
126.23333	0.50731
126.23333	0.50683
126.23333	0.50167
126.21667	0.49668
126.21667	0.49523
126.20000	0.49200
126.20000	0.49394
126.16667	0.49958
126.11667	0.49555
126.06667	0.49571
126.05000	0.54308
126.05000	0.56998
126.05000	0.60623
126.03333	0.63298
126.03333	0.64023
126.03333	0.66149
126.03333	0.67358
126.03333	0.68953
126.03333	0.71418
126.05000	0.72143
126.05000	0.72997
126.05000	0.73013
126.05000	0.73657
126.05000	0.73738
126.05000	0.73125
126.05000	0.73077
126.05000	0.69162
126.05000	0.65650
126.05000	0.59979
126.05000	0.54227
126.05000	0.46300
126.05000	0.41580
126.05000	0.37471
126.05000	0.37632
126.06667	0.53679
126.08333	0.69098
126.10000	0.66391
126.08333	0.61026
126.08333	0.47863
126.08333	0.43948
126.08333	0.32702
126.06667	0.21231
126.06667	0.10614
126.06667	0.05652
126.06667	0.03815
126.06667	0.02768
126.06667	0.03122
126.08333	0.03316
126.08333	0.03928
126.08333	0.03622
126.08333	0.04524
126.08333	0.04862
126.08333	0.06812
126.08333	0.07537
126.08333	0.03155
126.08333	0.01640
126.08333	0.02510
126.10000	0.02478
126.10000	0.05056
126.10000	0.04911
126.10000	0.03751
126.10000	0.03074
126.10000	0.01898
126.08333	0.01914
126.08333	0.02333
126.10000	0.02027
126.10000	0.02752
126.10000	0.02252
126.10000	0.01930
126.10000	0.02413
126.10000	0.02365
126.10000	0.02236
126.10000	0.02558
126.10000	0.01914
126.10000	0.02623
126.10000	0.02945
126.10000	0.03042
126.11667	0.19217
126.11667	0.50360
126.11667	0.54630
126.11667	0.52600
126.11667	0.47025
126.11667	0.31575
126.11667	0.19588
126.11667	0.20506
126.13333	0.22520
126.18333	0.22746
126.20000	0.15705
126.26667	0.06522
126.38333	0.03622
126.60000	0.03348
126.70000	0.03010
126.85000	0.02752
127.08333	0.03219
127.26667	0.02848
127.46667	0.03155
127.71667	0.03187
127.98333	0.02252
128.28333	0.07424
128.53333	0.44802
128.73333	0.70129
128.83333	0.69710
128.90000	0.67100
128.93333	0.62653
128.96667	0.62444
128.98333	0.64280
128.98333	0.68647
128.96667	0.72400
128.96667	0.72739
128.98333	0.72239
128.98333	0.70967
129.00000	0.70709
129.01667	0.71144
129.05000	0.70693
129.10000	0.69758
129.15000	0.70435
129.18333	0.69082
129.28333	0.69082
129.45000	0.68534
129.66667	0.66149
129.90000	0.53679
130.03333	0.29496
130.13333	0.20200
130.18333	0.23100
130.20000	0.43352
130.20000	0.51327
130.18333	0.61831
130.18333	0.65118
130.18333	0.67035
130.20000	0.66890
130.20000	0.66294
130.20000	0.67003
130.20000	0.66971
130.20000	0.66343
130.21667	0.64554
130.25000	0.61896
130.30000	0.60897
130.41667	0.59318
130.55000	0.59785
130.70000	0.61719
130.88333	0.61493
131.06667	0.60945
131.15000	0.60349
131.21667	0.59463
131.25000	0.58706
131.25000	0.59624
131.25000	0.60333
131.25000	0.61026
131.25000	0.60945
131.25000	0.61268
131.25000	0.60865
131.25000	0.59882
131.25000	0.60978
131.26667	0.60543
131.26667	0.60430
131.28333	0.59995
131.35000	0.60897
131.41667	0.61638
131.50000	0.60720
131.61667	0.60220
131.70000	0.59447
131.73333	0.59511
131.78333	0.60236
131.81667	0.60478
131.83333	0.60204
131.85000	0.60559
131.88333	0.59544
131.90000	0.59721
131.95000	0.59528
132.01667	0.60752
132.06667	0.61026
132.11667	0.62186
132.20000	0.63410
132.30000	0.64506
132.36667	0.65005
132.43333	0.65312
132.48333	0.65569
132.51667	0.65424
132.55000	0.65714
132.56667	0.65521
132.58333	0.66294
132.58333	0.66020
132.60000	0.66810
132.60000	0.66375
132.60000	0.67229
132.60000	0.66745
132.60000	0.67245
132.60000	0.67841
132.60000	0.68163
132.60000	0.67261
132.61667	0.68050
132.60000	0.69533
132.60000	0.70596
132.60000	0.70596
132.60000	0.70306
132.60000	0.69517
132.61667	0.69388
132.61667	0.69533
132.63333	0.69259
132.66667	0.69275
132.70000	0.68389
132.76667	0.68920
132.81667	0.68115
132.86667	0.68663
132.95000	0.68920
133.05000	0.69726
133.18333	0.68405
133.28333	0.66568
133.31667	0.67245
133.33333	0.67470
133.36667	0.67841
133.36667	0.68340
133.40000	0.68856
133.43333	0.68775
133.46667	0.68485
133.51667	0.69001
133.56667	0.68405
133.60000	0.68824
133.66667	0.68872
133.75000	0.69500
133.83333	0.70225
133.88333	0.70403
133.93333	0.69420
134.00000	0.69710
134.03333	0.68437
134.06667	0.69162
134.10000	0.68888
134.10000	0.69227
134.11667	0.69549
134.11667	0.70161
134.13333	0.69903
134.13333	0.68115
134.13333	0.66890
134.13333	0.65070
134.13333	0.63394
134.13333	0.63491
134.15000	0.65440
134.21667	0.68067
134.30000	0.69178
134.36667	0.69517
134.38333	0.70048
134.40000	0.69694
134.40000	0.69968
134.40000	0.69468
134.40000	0.69565
134.41667	0.69581
134.46667	0.70129
134.55000	0.70548
134.63333	0.69549
134.70000	0.70032
134.73333	0.70193
134.76667	0.69372
134.80000	0.69629
134.83333	0.69420
134.90000	0.68953
134.95000	0.68824
135.00000	0.68228
135.05000	0.69065
135.13333	0.68985
135.20000	0.67922
135.25000	0.68308
135.25000	0.68437
135.25000	0.68421
135.25000	0.68856
135.25000	0.68502
135.25000	0.68614
135.25000	0.68953
135.25000	0.68792
135.25000	0.69355
135.25000	0.68985
135.25000	0.68840
135.25000	0.68904
135.25000	0.69114
135.25000	0.68647
135.25000	0.68421
135.25000	0.68308
135.25000	0.68969
135.25000	0.68453
135.25000	0.68550
135.25000	0.67680
135.25000	0.66520
135.25000	0.65118
135.26667	0.64184
135.26667	0.65843
135.25000	0.67905
135.25000	0.69372
135.25000	0.69339
135.25000	0.69613
135.25000	0.69790
135.25000	0.69871
135.25000	0.70499
135.25000	0.70242
135.25000	0.69017
135.23333	0.68614
135.23333	0.69774
135.23333	0.70612
135.23333	0.70612
135.23333	0.70274
135.23333	0.71047
135.23333	0.70435
135.23333	0.70950
135.23333	0.70161
135.23333	0.69468
135.23333	0.69565
135.23333	0.69227
135.23333	0.68453
135.23333	0.64458
135.25000	0.63459
135.25000	0.65569
135.25000	0.68115
135.25000	0.69468
135.25000	0.69935
135.26667	0.69807
135.26667	0.70596
135.26667	0.70934
135.26667	0.71063
135.26667	0.71611
135.26667	0.71144
135.28333	0.70902
135.28333	0.70628
135.28333	0.71176
135.28333	0.70870
135.31667	0.70580
135.53333	0.70515
135.65000	0.70048
135.75000	0.69710
135.78333	0.69484
135.81667	0.69291
135.88333	0.69307
135.88333	0.70354
135.88333	0.70515
135.88333	0.68276
135.86667	0.60945
135.85000	0.57014
135.83333	0.52841
135.81667	0.52294
135.80000	0.59254
135.76667	0.68179
135.68333	0.70950
135.56667	0.71095
135.36667	0.70467
135.18333	0.70338
135.05000	0.70741
134.93333	0.70016
134.86667	0.69372
134.86667	0.70274
134.86667	0.70628
134.86667	0.70677
134.86667	0.71369
134.86667	0.70967
134.85000	0.71160
134.85000	0.71192
134.83333	0.70773
134.73333	0.70596
134.53333	0.69355
134.40000	0.66874
134.31667	0.66472
134.20000	0.64313
134.10000	0.63298
133.95000	0.61799
133.85000	0.60961
133.81667	0.64844
133.76667	0.68115
133.68333	0.67084
133.45000	0.59431
133.15000	0.40259
132.91667	0.16350
132.81667	0.09341
132.80000	0.15141
132.80000	0.32026
132.80000	0.51408
132.80000	0.63427
132.78333	0.68099
132.78333	0.69500
132.76667	0.70048
132.76667	0.70322
132.75000	0.70419
132.73333	0.70161
132.73333	0.70644
132.71667	0.69388
132.70000	0.70032
132.68333	0.70370
132.66667	0.70741
132.66667	0.71756
132.65000	0.71563
132.61667	0.71740
132.58333	0.71450
132.56667	0.70757
132.55000	0.70983
132.53333	0.71063
132.53333	0.70999
132.51667	0.71160
132.50000	0.71369
132.43333	0.71418
132.36667	0.71563
132.28333	0.72143
132.20000	0.72175
132.13333	0.71563
132.08333	0.71257
132.03333	0.71933
132.01667	0.72255
132.00000	0.72417
131.96667	0.71885
131.91667	0.72159
131.83333	0.71305
131.76667	0.71289
131.70000	0.71128
131.65000	0.71369
131.63333	0.71901
131.60000	0.72707
131.58333	0.72465
131.55000	0.72175
131.50000	0.72336
131.41667	0.72046
131.35000	0.72594
131.26667	0.72384
131.20000	0.73029
131.13333	0.71724
131.08333	0.72739
131.03333	0.72239
131.00000	0.71740
130.95000	0.70644
130.88333	0.69919
130.81667	0.69742
130.70000	0.70902
130.60000	0.71820
130.53333	0.72320
130.48333	0.72288
130.46667	0.72707
130.41667	0.72868
130.36667	0.73544
130.31667	0.72884
130.26667	0.72658
130.21667	0.72835
130.18333	0.72723
130.18333	0.71998
130.16667	0.72207
130.15000	0.73625
130.11667	0.72739
130.05000	0.72932
130.00000	0.73383
129.95000	0.73432
129.90000	0.73641
129.88333	0.73544
129.83333	0.73206
129.78333	0.73432
129.71667	0.73254
129.65000	0.73061
129.60000	0.73270
129.55000	0.73560
129.50000	0.73689
129.45000	0.73464
129.36667	0.72884
129.30000	0.72352
129.25000	0.71563
129.21667	0.70886
129.18333	0.71031
129.16667	0.70934
129.15000	0.71675
129.15000	0.71982
129.15000	0.72771
129.13333	0.73625
129.11667	0.72916
129.10000	0.73577
129.06667	0.73383
