Polarization of Light 'Brewsters' Data File Wed, Nov 19, 2025 7:41 PM
Sensor Position (Degrees)	Light Intensity (Volts)
156.01667	0.14448
156.01667	0.14094
156.03333	0.15109
156.03333	0.16640
156.03333	0.19701
156.03333	0.20184
156.05000	0.19685
156.05000	0.18654
156.05000	0.18428
156.05000	0.18299
156.05000	0.20845
156.05000	0.20893
156.05000	0.21860
156.05000	0.24566
156.05000	0.26097
156.05000	0.26822
156.05000	0.27402
156.05000	0.27644
156.05000	0.26935
156.05000	0.27080
156.05000	0.27305
156.05000	0.27627
156.05000	0.26919
156.05000	0.27176
156.05000	0.27305
156.05000	0.27998
156.05000	0.27885
156.05000	0.28288
156.05000	0.27708
156.05000	0.27934
156.05000	0.27901
156.05000	0.27885
156.05000	0.28240
156.05000	0.27869
156.05000	0.27934
156.05000	0.28062
156.05000	0.26870
156.05000	0.26983
156.05000	0.27337
156.05000	0.27595
156.05000	0.27950
156.05000	0.27627
156.05000	0.27547
156.05000	0.27047
156.03333	0.27289
156.03333	0.26532
156.03333	0.26548
156.03333	0.26854
156.03333	0.27128
156.03333	0.27402
156.03333	0.27950
156.03333	0.28111
156.01667	0.28562
156.01667	0.28079
156.01667	0.28127
156.00000	0.28127
155.98333	0.27772
155.95000	0.26967
155.91667	0.26258
155.86667	0.26500
155.81667	0.25920
155.78333	0.25597
155.73333	0.24792
155.66667	0.24180
155.60000	0.23986
155.55000	0.23422
155.50000	0.22794
155.43333	0.20329
155.33333	0.18057
155.28333	0.15705
155.20000	0.13611
155.13333	0.12741
155.08333	0.11613
155.03333	0.09986
155.00000	0.08761
154.95000	0.07585
154.93333	0.05813
154.88333	0.03267
154.85000	0.01882
154.81667	0.01415
154.76667	0.00158
154.73333	0.00673
154.70000	0.00093
154.68333	0.00174
154.66667	0.00174
154.65000	-0.00325
154.65000	-0.00309
154.65000	-0.00019
154.65000	0.00222
154.65000	0.00271
154.65000	0.00174
154.65000	0.01221
154.66667	0.01624
154.66667	0.04363
154.66667	0.05394
154.66667	0.10388
154.66667	0.12789
154.66667	0.16221
154.66667	0.21779
154.68333	0.24599
154.68333	0.26629
154.68333	0.28127
154.68333	0.28546
154.68333	0.28530
154.70000	0.28030
154.70000	0.28159
154.71667	0.27595
154.73333	0.27192
154.76667	0.26194
154.81667	0.27241
154.90000	0.27192
154.98333	0.27772
155.05000	0.27611
155.13333	0.27015
155.18333	0.27144
155.25000	0.27031
155.31667	0.26886
155.35000	0.27370
155.38333	0.27402
155.38333	0.27257
155.40000	0.27547
155.40000	0.27950
155.40000	0.28659
155.40000	0.26838
155.40000	0.27257
155.40000	0.27692
155.40000	0.27289
155.40000	0.27579
155.40000	0.26403
155.40000	0.25678
155.40000	0.24550
155.41667	0.18589
155.41667	0.18186
155.41667	0.15834
155.41667	0.19137
155.40000	0.21811
155.40000	0.20087
155.40000	0.18637
155.40000	0.19524
155.40000	0.19733
155.40000	0.21795
155.40000	0.23729
155.40000	0.22214
155.38333	0.23986
155.38333	0.26774
155.38333	0.26322
155.38333	0.25130
155.38333	0.17171
155.38333	0.07102
155.38333	0.05217
155.38333	0.06119
155.38333	0.14916
155.38333	0.26403
155.38333	0.28079
155.38333	0.20957
155.38333	0.12531
155.35000	0.04137
155.31667	0.02381
155.26667	0.23874
155.26667	0.27917
155.26667	0.28449
155.26667	0.28771
155.26667	0.28191
155.26667	0.28949
155.26667	0.28304
155.25000	0.25324
155.25000	0.14884
155.25000	0.18911
155.25000	0.23712
155.23333	0.26403
155.20000	0.27917
155.13333	0.14561
155.10000	0.03090
155.10000	0.03557
155.10000	0.00690
155.08333	-0.00068
155.08333	0.00061
155.08333	0.01076
155.08333	-0.00035
155.08333	-0.00052
155.08333	-0.00068
155.08333	0.00319
155.08333	0.03445
155.08333	0.08584
155.08333	0.12306
155.08333	0.17204
155.08333	0.22295
155.08333	0.25082
155.08333	0.27031
155.08333	0.27386
155.08333	0.28143
155.08333	0.27354
155.08333	0.27241
155.08333	0.27772
155.08333	0.27692
155.08333	0.27853
155.06667	0.27740
155.03333	0.28224
154.98333	0.27853
154.90000	0.27209
154.81667	0.24872
154.80000	0.24776
154.78333	0.24518
154.78333	0.24212
154.78333	0.24647
154.76667	0.24679
154.76667	0.24276
154.75000	0.25179
154.73333	0.27225
154.70000	0.26194
154.65000	0.25469
154.60000	0.25114
154.55000	0.25469
154.46667	0.25243
154.38333	0.25871
154.18333	0.26274
154.00000	0.26081
153.93333	0.26677
153.85000	0.26629
153.80000	0.25984
153.78333	0.26629
153.76667	0.27015
153.76667	0.26049
153.75000	0.26387
153.75000	0.25759
153.75000	0.26210
153.75000	0.25936
153.73333	0.25533
153.71667	0.24792
153.68333	0.24083
153.65000	0.24470
153.63333	0.22617
153.63333	0.22601
153.63333	0.21215
153.61667	0.22150
153.58333	0.22859
153.56667	0.22552
153.55000	0.24727
153.53333	0.25501
153.51667	0.26951
153.51667	0.27676
153.51667	0.27676
153.51667	0.27499
153.51667	0.27901
153.51667	0.28884
153.51667	0.29496
153.51667	0.29770
153.51667	0.29851
153.51667	0.29561
153.51667	0.29239
153.51667	0.28675
153.51667	0.27386
153.51667	0.27869
153.51667	0.30286
153.51667	0.30060
153.51667	0.29625
153.51667	0.29077
153.51667	0.29690
153.51667	0.29931
153.51667	0.30560
153.51667	0.29738
153.51667	0.29480
153.51667	0.29094
153.51667	0.28852
153.51667	0.27192
153.51667	0.27192
153.51667	0.26725
153.51667	0.26661
153.51667	0.25630
153.51667	0.24502
153.51667	0.23825
153.51667	0.20909
153.51667	0.21038
153.51667	0.21151
153.51667	0.21715
153.51667	0.22069
153.51667	0.22327
153.51667	0.24856
153.51667	0.27531
153.50000	0.28626
153.50000	0.29351
153.50000	0.28594
153.50000	0.28546
153.48333	0.28191
153.48333	0.29077
153.45000	0.28642
153.43333	0.28884
153.38333	0.29126
153.31667	0.28981
153.23333	0.27241
153.18333	0.26161
153.16667	0.26725
153.16667	0.25436
153.15000	0.26339
153.15000	0.25887
153.15000	0.26129
153.15000	0.26467
153.13333	0.25839
153.13333	0.26645
153.11667	0.27273
153.05000	0.27305
152.93333	0.26774
152.90000	0.26081
152.88333	0.25614
152.88333	0.25887
152.88333	0.26629
152.86667	0.25871
152.86667	0.25388
152.86667	0.26016
152.86667	0.25936
152.85000	0.26016
152.85000	0.25275
152.85000	0.24760
152.83333	0.25050
152.83333	0.25211
152.81667	0.25227
152.80000	0.24115
152.78333	0.24019
152.75000	0.23874
152.73333	0.23004
152.71667	0.21328
152.70000	0.21473
152.70000	0.22939
152.68333	0.24035
152.68333	0.25066
152.68333	0.25517
152.68333	0.26951
152.68333	0.27950
152.68333	0.28739
152.68333	0.28771
152.68333	0.29271
152.68333	0.29239
152.68333	0.29367
152.66667	0.29367
152.66667	0.29013
152.65000	0.29480
152.65000	0.29029
152.63333	0.28852
152.61667	0.28175
152.50000	0.28949
152.38333	0.28626
152.33333	0.29029
152.33333	0.28836
152.31667	0.29287
152.31667	0.28417
152.30000	0.29255
152.30000	0.28771
152.28333	0.29045
152.28333	0.28723
152.26667	0.28610
152.25000	0.28900
152.23333	0.28594
152.20000	0.29126
152.16667	0.28900
152.13333	0.28691
152.11667	0.28417
152.08333	0.28240
152.06667	0.28159
152.05000	0.27837
152.01667	0.26935
152.00000	0.26032
151.96667	0.26403
151.96667	0.25066
151.95000	0.25227
151.95000	0.24760
151.95000	0.25517
151.95000	0.26403
151.95000	0.26242
151.95000	0.26564
151.95000	0.22424
151.95000	0.19604
151.96667	0.22391
151.96667	0.25871
151.96667	0.28240
151.96667	0.30318
151.96667	0.29690
151.96667	0.29738
151.96667	0.30237
151.96667	0.30076
151.96667	0.30366
151.96667	0.30109
151.96667	0.29964
151.96667	0.29851
151.96667	0.29061
151.96667	0.29158
151.96667	0.29029
151.96667	0.29674
151.96667	0.29061
151.96667	0.28642
151.96667	0.29271
151.95000	0.29400
151.95000	0.28852
151.95000	0.29802
151.95000	0.29641
151.95000	0.29947
151.95000	0.28610
151.95000	0.26419
151.95000	0.26403
151.95000	0.26145
151.88333	0.27466
151.81667	0.27934
151.75000	0.29319
151.68333	0.29190
151.63333	0.28949
151.60000	0.28497
151.55000	0.28143
151.51667	0.27708
151.48333	0.28207
151.46667	0.28594
151.45000	0.27950
151.41667	0.27434
151.40000	0.26935
151.38333	0.25984
151.36667	0.25581
151.35000	0.25823
151.33333	0.24615
151.31667	0.23181
151.28333	0.22214
151.25000	0.18879
151.21667	0.19540
151.20000	0.18299
151.16667	0.19717
151.13333	0.18944
151.08333	0.15689
151.03333	0.15592
151.00000	0.14577
150.96667	0.15576
150.93333	0.17042
150.91667	0.18492
150.91667	0.19056
150.90000	0.20506
150.90000	0.20925
150.90000	0.20265
150.90000	0.17010
150.90000	0.13901
150.90000	0.20587
150.90000	0.26983
150.90000	0.28143
150.90000	0.28562
150.88333	0.28336
150.86667	0.27611
150.86667	0.27434
150.85000	0.25243
150.86667	0.26677
150.86667	0.27740
150.86667	0.29222
150.86667	0.30801
150.86667	0.29931
150.86667	0.31414
150.86667	0.19475
150.86667	0.19137
150.86667	0.18090
150.86667	0.20055
150.86667	0.23036
150.86667	0.22440
150.86667	0.12596
150.86667	0.10131
150.86667	0.20845
150.86667	0.29464
150.86667	0.29851
150.88333	0.28143
150.88333	0.29512
150.88333	0.30076
150.88333	0.28369
150.88333	0.25759
150.88333	0.24470
150.88333	0.22875
150.88333	0.21119
150.86667	0.21892
150.86667	0.23551
150.86667	0.26161
150.86667	0.28175
150.86667	0.29222
150.86667	0.27901
150.86667	0.26886
150.86667	0.25452
150.85000	0.26065
150.83333	0.26532
150.80000	0.27047
150.75000	0.27708
150.68333	0.27225
150.61667	0.28401
150.55000	0.28143
150.48333	0.29013
150.35000	0.29142
150.28333	0.28771
150.25000	0.29061
150.23333	0.28175
150.15000	0.26596
150.03333	0.24566
149.96667	0.25694
149.86667	0.24518
149.81667	0.26951
149.76667	0.27821
149.70000	0.26435
149.61667	0.25710
149.56667	0.25420
149.51667	0.24212
149.45000	0.23342
149.41667	0.23100
149.40000	0.24615
149.36667	0.26065
149.30000	0.25195
149.20000	0.22826
149.05000	0.21634
148.95000	0.19524
148.88333	0.19234
148.81667	0.19362
148.78333	0.19217
148.76667	0.19991
148.73333	0.16495
148.71667	0.11146
148.68333	0.08826
148.63333	0.06248
148.61667	0.10614
148.61667	0.20829
148.61667	0.25662
148.61667	0.26790
148.61667	0.27305
148.63333	0.27466
148.63333	0.28014
148.63333	0.27821
148.63333	0.27837
148.63333	0.27805
148.63333	0.28352
148.65000	0.28723
148.65000	0.29126
148.66667	0.29593
148.66667	0.29255
148.68333	0.29625
148.70000	0.28771
148.71667	0.28771
148.73333	0.28481
148.75000	0.28820
148.76667	0.28900
148.76667	0.28675
148.78333	0.28659
148.80000	0.28965
148.83333	0.29126
148.86667	0.28530
148.90000	0.28369
148.91667	0.27837
148.95000	0.28224
148.96667	0.28111
148.98333	0.28497
149.00000	0.27386
149.05000	0.27821
149.06667	0.27531
149.10000	0.26548
149.16667	0.26516
149.21667	0.25501
149.26667	0.24905
149.31667	0.27047
149.36667	0.27627
149.40000	0.26967
149.43333	0.27885
149.51667	0.27499
149.60000	0.26951
149.63333	0.28659
149.65000	0.29400
149.68333	0.28771
149.71667	0.29126
149.75000	0.28626
149.78333	0.28514
149.81667	0.28642
149.86667	0.28659
149.88333	0.29110
149.90000	0.29174
149.90000	0.29045
149.90000	0.28691
149.91667	0.29319
149.96667	0.29384
150.00000	0.29077
150.03333	0.29110
150.05000	0.29367
150.06667	0.29512
150.08333	0.29303
150.08333	0.28691
150.08333	0.28320
150.08333	0.29690
150.08333	0.29641
150.08333	0.29625
150.08333	0.29512
150.08333	0.29142
150.08333	0.29367
150.08333	0.29303
150.08333	0.29609
150.08333	0.29351
150.08333	0.28691
150.08333	0.29657
150.08333	0.28626
150.08333	0.29400
150.06667	0.28852
150.06667	0.29287
150.05000	0.29158
150.05000	0.29480
150.03333	0.29319
150.01667	0.29110
150.00000	0.28804
149.96667	0.29110
149.93333	0.29287
149.90000	0.29319
149.85000	0.28836
149.80000	0.29077
149.76667	0.28514
149.75000	0.28884
149.75000	0.28465
149.73333	0.28143
149.68333	0.28095
149.60000	0.26339
149.48333	0.22955
149.40000	0.21940
149.31667	0.19475
149.28333	0.17606
149.26667	0.14948
149.25000	0.16108
149.21667	0.20667
149.16667	0.22681
149.11667	0.24663
149.08333	0.26145
149.05000	0.26161
149.03333	0.26645
149.03333	0.27515
149.03333	0.27724
149.03333	0.27305
149.03333	0.27837
149.03333	0.27660
149.03333	0.27950
149.03333	0.27917
149.03333	0.27531
149.03333	0.25179
149.03333	0.26403
149.05000	0.07617
149.05000	-0.00454
149.05000	0.11565
149.05000	0.19556
149.05000	-0.00068
149.05000	-0.00100
149.05000	0.09293
149.05000	0.28481
149.05000	0.29110
149.05000	0.30560
149.05000	0.26886
149.05000	0.27515
149.05000	0.31768
149.05000	0.29255
149.05000	-0.00277
149.05000	-0.00390
149.05000	-0.00052
149.05000	0.76154
149.05000	-0.00197
149.05000	0.75977
149.05000	-0.00277
149.05000	0.65650
149.06667	-0.00052
149.06667	0.16994
149.06667	-0.00245
149.06667	0.12660
149.05000	0.25887
149.05000	-0.00068
149.05000	-0.00068
149.05000	0.18670
149.05000	0.30431
149.05000	0.29754
149.05000	0.30205
149.05000	0.30350
149.05000	0.30318
149.05000	0.30898
149.03333	0.30447
149.00000	0.29609
148.95000	0.29013
148.86667	0.28240
148.85000	0.28336
148.83333	0.29529
148.81667	0.29851
148.76667	0.26274
148.68333	0.09470
148.53333	0.04025
148.38333	0.15705
148.25000	0.26000
148.16667	0.27901
148.10000	0.29335
148.00000	0.29448
147.91667	0.30801
147.88333	0.30962
147.83333	0.30753
147.78333	0.26725
147.76667	0.28723
147.75000	0.27241
147.75000	0.27402
147.75000	0.29883
147.75000	0.29303
147.75000	0.30511
147.73333	0.30930
147.73333	0.30850
147.71667	0.30898
147.70000	0.30399
147.68333	0.31043
147.68333	0.31397
147.65000	0.30495
147.58333	0.28965
147.50000	0.26500
147.43333	0.25517
147.36667	0.23761
147.31667	0.22407
147.26667	0.21924
147.21667	0.22198
147.18333	0.20104
147.13333	0.21038
147.10000	0.22085
147.08333	0.22037
147.06667	0.23745
147.05000	0.27112
147.03333	0.28981
147.03333	0.30044
147.03333	0.30012
147.03333	0.29867
147.01667	0.29964
147.01667	0.30850
147.01667	0.30560
147.01667	0.26967
147.00000	0.24502
147.00000	0.27466
147.00000	0.27547
147.00000	0.29802
147.00000	0.31156
147.01667	0.29931
147.01667	0.28723
147.01667	0.28659
147.01667	0.28272
147.01667	0.30544
147.01667	0.30382
147.01667	0.30012
147.01667	0.30302
147.01667	0.29947
147.00000	0.30672
147.00000	0.30318
147.00000	0.30334
147.00000	0.29706
147.00000	0.29239
147.00000	0.29335
146.98333	0.30060
146.98333	0.30173
146.98333	0.30205
146.98333	0.30350
146.98333	0.30527
146.96667	0.30350
146.96667	0.29319
146.95000	0.30141
146.93333	0.29980
146.88333	0.30334
146.81667	0.30318
146.75000	0.30753
146.70000	0.30366
146.63333	0.30431
146.56667	0.30447
146.50000	0.30592
146.41667	0.31269
146.30000	0.32122
146.23333	0.32219
146.21667	0.31913
146.21667	0.30882
146.20000	0.31236
146.20000	0.30962
146.20000	0.20265
146.20000	0.03702
146.20000	0.00142
146.20000	0.00142
146.18333	0.00013
146.18333	0.04621
146.18333	0.25936
146.18333	0.29351
146.18333	0.31559
146.18333	0.34217
146.18333	0.31687
146.18333	0.31784
146.18333	0.32493
146.18333	0.33556
146.18333	0.33250
146.18333	0.33266
146.18333	0.32864
146.18333	0.32847
146.18333	0.32139
146.18333	0.33025
146.16667	0.32574
146.15000	0.32896
146.08333	0.33218
146.01667	0.33057
145.93333	0.33073
145.83333	0.30511
145.75000	0.28224
145.71667	0.27080
145.68333	0.27337
145.65000	0.28626
145.60000	0.29964
145.53333	0.31107
145.46667	0.32702
145.40000	0.32606
145.38333	0.32702
145.38333	0.32493
145.38333	0.31559
145.38333	0.32010
145.36667	0.31510
145.35000	0.32525
145.33333	0.32332
145.30000	0.32251
145.28333	0.32525
145.26667	0.32702
145.21667	0.31816
145.15000	0.30382
145.11667	0.30834
145.08333	0.30705
145.08333	0.31784
145.08333	0.31816
145.08333	0.32445
145.08333	0.31704
145.08333	0.32042
145.08333	0.31478
145.08333	0.28868
145.08333	0.27611
145.08333	0.28481
145.08333	0.29980
145.08333	0.30979
145.08333	0.32026
145.08333	0.29593
145.08333	0.28675
145.08333	0.29174
145.08333	0.29899
145.08333	0.31140
145.08333	0.30817
145.08333	0.31752
145.08333	0.31494
145.10000	0.30898
145.10000	0.30318
145.10000	0.31027
145.10000	0.29819
145.10000	0.30495
145.10000	0.31236
145.10000	0.31317
145.10000	0.30914
145.10000	0.30205
145.10000	0.30930
145.10000	0.31269
145.10000	0.31252
145.08333	0.31671
145.08333	0.31881
145.08333	0.31704
145.06667	0.31333
145.06667	0.31623
145.06667	0.31945
145.06667	0.31687
145.05000	0.31091
145.05000	0.31446
145.05000	0.31526
145.03333	0.30753
145.03333	0.31526
145.00000	0.31365
144.96667	0.31575
144.90000	0.30834
144.80000	0.31462
144.73333	0.31591
144.66667	0.31542
144.63333	0.31204
144.61667	0.30286
144.58333	0.30624
144.56667	0.30785
144.55000	0.31945
144.55000	0.31720
144.55000	0.30495
144.55000	0.30785
144.53333	0.31172
144.48333	0.32090
144.35000	0.32735
144.18333	0.32445
144.05000	0.29496
143.98333	0.28707
143.98333	0.30415
143.98333	0.33331
143.98333	0.34007
143.98333	0.32316
143.98333	0.28642
143.98333	0.28723
143.98333	0.30205
143.98333	0.31220
143.98333	0.33170
143.98333	0.34555
143.98333	0.35087
143.98333	0.34587
143.98333	0.31236
143.98333	0.32122
143.98333	0.34217
143.98333	0.35522
143.98333	0.34571
143.98333	0.33846
143.98333	0.34491
143.98333	0.35216
143.98333	0.34716
143.98333	0.34700
143.98333	0.34861
143.98333	0.34620
143.98333	0.34523
143.96667	0.33508
143.96667	0.34217
143.96667	0.33911
143.96667	0.33411
143.95000	0.31220
143.90000	0.31301
143.81667	0.31236
143.75000	0.30995
143.70000	0.31526
143.65000	0.32122
143.60000	0.32219
143.55000	0.32525
143.46667	0.32976
143.30000	0.28481
143.23333	0.26629
143.18333	0.27096
143.18333	0.30850
143.18333	0.33154
143.18333	0.33057
143.18333	0.33637
143.18333	0.33508
143.18333	0.32992
143.16667	0.33379
143.16667	0.33347
143.16667	0.32880
143.15000	0.32332
143.15000	0.33073
143.15000	0.33282
143.13333	0.33202
143.13333	0.32171
143.13333	0.32686
143.13333	0.30753
143.15000	0.30979
143.15000	0.31204
143.13333	0.30511
143.13333	0.31881
143.13333	0.31849
143.13333	0.32155
143.11667	0.32864
143.10000	0.32300
143.08333	0.32139
143.06667	0.32139
143.05000	0.32574
143.01667	0.32815
142.96667	0.32735
142.86667	0.33427
142.81667	0.33057
142.71667	0.33814
142.65000	0.33991
142.56667	0.33669
142.46667	0.34620
142.40000	0.34233
142.33333	0.35377
142.30000	0.35200
142.26667	0.35184
142.23333	0.35006
142.20000	0.35667
142.15000	0.35425
142.10000	0.35457
142.08333	0.35876
142.05000	0.35312
142.01667	0.35071
141.98333	0.34765
141.95000	0.33508
141.90000	0.33347
141.88333	0.33073
141.86667	0.33444
141.86667	0.33927
141.86667	0.34845
141.86667	0.35167
141.86667	0.34749
141.86667	0.35280
141.86667	0.35103
141.86667	0.35554
141.86667	0.35683
141.83333	0.35345
141.75000	0.33524
141.66667	0.32090
141.63333	0.32976
141.60000	0.32992
141.56667	0.33331
141.51667	0.32944
141.46667	0.31881
141.43333	0.32074
141.41667	0.33943
141.41667	0.34926
141.41667	0.35022
141.41667	0.34491
141.41667	0.34442
141.41667	0.34958
141.41667	0.34555
141.41667	0.34797
141.41667	0.35119
141.40000	0.35055
141.40000	0.34136
141.40000	0.33266
141.40000	0.35103
141.40000	0.35022
141.40000	0.34523
141.38333	0.33556
141.38333	0.33540
141.38333	0.33363
141.36667	0.33621
141.36667	0.34007
141.33333	0.35506
141.33333	0.34749
141.33333	0.34056
141.33333	0.34330
141.33333	0.33492
141.33333	0.33460
141.31667	0.33170
141.26667	0.32445
141.23333	0.32783
141.20000	0.32654
141.16667	0.32976
141.11667	0.32847
141.05000	0.33911
140.93333	0.33862
140.83333	0.34539
140.75000	0.34233
140.71667	0.34249
140.70000	0.33750
140.68333	0.33717
140.65000	0.33959
140.63333	0.34668
140.60000	0.34684
140.60000	0.34958
140.58333	0.34765
140.58333	0.34749
140.56667	0.34636
140.56667	0.35812
140.56667	0.36247
140.56667	0.35409
140.56667	0.34749
140.56667	0.30447
140.56667	0.32606
140.55000	0.34233
140.55000	0.35119
140.55000	0.34636
140.55000	0.34781
140.55000	0.32912
140.55000	0.25968
140.53333	0.35232
140.53333	0.37939
140.53333	0.38325
140.53333	0.37600
140.53333	0.37971
140.53333	0.37713
140.53333	0.37665
140.53333	0.38567
140.53333	0.37230
140.53333	0.37600
140.53333	0.37745
140.51667	0.37423
140.51667	0.36634
140.48333	0.35200
140.46667	0.34314
140.41667	0.34297
140.36667	0.35167
140.30000	0.35570
140.21667	0.38245
140.11667	0.36924
140.05000	0.34910
139.95000	0.32912
139.93333	0.33524
139.93333	0.33331
139.91667	0.35619
139.91667	0.36956
139.91667	0.37616
139.90000	0.37278
139.88333	0.37197
139.86667	0.37004
139.81667	0.37069
139.73333	0.37761
139.65000	0.37359
139.53333	0.34475
139.48333	0.34088
139.45000	0.33766
139.45000	0.33460
139.45000	0.35055
139.45000	0.36134
139.45000	0.35264
139.45000	0.34845
139.45000	0.34442
139.45000	0.35216
139.45000	0.35490
139.45000	0.36070
139.45000	0.35828
139.43333	0.35490
139.43333	0.35683
139.45000	0.35844
139.45000	0.34314
139.45000	0.33202
139.43333	0.32235
139.41667	0.31575
139.35000	0.32847
139.26667	0.31977
139.23333	0.32992
139.13333	0.34523
139.01667	0.36150
138.86667	0.36859
138.73333	0.36392
138.68333	0.35957
138.66667	0.36086
138.63333	0.35312
138.63333	0.35715
138.63333	0.36344
138.63333	0.35892
138.63333	0.36940
138.63333	0.37536
138.63333	0.37826
138.63333	0.37230
138.63333	0.35796
138.63333	0.33250
138.63333	0.33879
138.63333	0.35764
138.63333	0.37020
138.61667	0.38357
138.61667	0.38680
138.60000	0.38696
138.60000	0.38535
138.58333	0.37729
138.58333	0.37745
138.56667	0.37616
138.55000	0.38164
138.51667	0.37262
138.46667	0.36424
138.40000	0.35957
138.33333	0.36263
138.23333	0.35780
138.16667	0.34587
138.01667	0.32541
137.83333	0.27337
137.68333	0.19862
137.60000	0.12853
137.55000	0.12483
137.53333	0.16317
137.51667	0.24196
137.50000	0.32719
137.50000	0.36972
137.50000	0.35699
137.48333	0.34056
137.48333	0.34781
137.48333	0.34700
137.48333	0.35103
137.48333	0.35167
137.48333	0.34877
137.46667	0.35957
137.46667	0.37165
137.46667	0.36054
137.46667	0.36376
137.45000	0.36311
137.43333	0.37987
137.41667	0.37697
137.38333	0.38502
137.36667	0.38196
137.33333	0.37939
137.30000	0.38132
137.26667	0.37455
137.18333	0.37632
137.05000	0.35989
136.86667	0.35522
136.71667	0.33637
136.68333	0.34861
136.66667	0.37020
136.65000	0.36553
136.65000	0.35715
136.63333	0.36037
136.61667	0.36698
136.56667	0.38035
136.48333	0.38035
136.38333	0.36263
136.30000	0.34426
136.26667	0.34362
136.25000	0.35909
136.23333	0.35925
136.23333	0.36537
136.23333	0.36795
136.21667	0.37955
136.21667	0.37342
136.21667	0.36054
136.21667	0.36344
136.21667	0.35941
136.21667	0.36553
136.20000	0.36215
136.20000	0.37439
136.16667	0.37294
136.10000	0.37004
136.01667	0.37552
135.95000	0.37133
135.90000	0.37197
135.78333	0.34781
135.61667	0.30624
135.56667	0.28014
135.55000	0.30028
135.53333	0.34346
135.53333	0.36408
135.53333	0.35876
135.53333	0.36392
135.53333	0.36521
135.53333	0.36682
135.53333	0.38019
135.51667	0.38776
135.51667	0.41612
135.53333	0.41838
135.53333	0.42176
135.53333	0.40710
135.53333	0.38051
135.53333	0.35361
135.53333	0.35925
135.53333	0.37020
135.53333	0.37149
135.53333	0.38583
135.53333	0.39824
135.53333	0.40549
135.53333	0.40130
135.53333	0.41225
135.53333	0.38374
135.53333	0.21811
135.53333	0.22166
135.53333	0.27579
135.53333	0.34716
135.55000	0.35151
135.55000	0.37310
135.55000	0.40178
135.55000	0.41145
135.55000	0.41821
135.55000	0.42047
135.55000	0.40307
135.55000	0.36263
135.55000	0.36585
135.55000	0.35892
135.55000	0.36505
135.55000	0.36376
135.55000	0.39469
135.55000	0.38599
135.55000	0.41483
135.55000	0.41209
135.55000	0.40742
135.55000	0.40388
135.55000	0.39646
135.55000	0.37278
135.53333	0.32719
135.53333	0.34185
135.53333	0.34781
135.53333	0.33540
135.53333	0.34732
135.51667	0.33589
135.48333	0.33540
135.36667	0.34297
135.25000	0.36134
135.20000	0.34974
135.18333	0.34459
135.15000	0.34942
135.11667	0.35506
135.08333	0.35667
135.05000	0.34475
135.01667	0.32171
134.96667	0.28481
134.91667	0.12499
134.86667	0.03219
134.80000	0.04733
134.75000	0.03783
134.70000	0.18702
134.61667	0.33299
134.55000	0.38390
134.48333	0.38970
134.45000	0.39663
134.41667	0.39083
134.36667	0.40017
134.33333	0.40613
134.30000	0.39453
134.26667	0.39566
134.23333	0.39727
134.16667	0.39405
134.11667	0.39775
134.06667	0.40629
134.03333	0.40275
133.98333	0.40291
133.95000	0.40371
133.90000	0.40661
133.88333	0.41177
133.85000	0.41129
133.83333	0.41306
133.80000	0.40742
133.78333	0.40065
133.75000	0.40065
133.71667	0.40275
133.70000	0.40065
133.68333	0.39002
133.65000	0.38599
133.58333	0.38696
133.50000	0.39679
133.36667	0.39904
133.28333	0.37246
133.18333	0.35425
133.10000	0.32477
133.01667	0.30914
132.93333	0.32203
132.90000	0.32719
132.88333	0.39292
132.88333	0.39904
132.86667	0.40001
132.85000	0.40049
132.81667	0.39663
132.75000	0.37391
132.63333	0.32316
132.53333	0.27144
132.50000	0.29400
132.50000	0.36972
132.50000	0.38664
132.48333	0.40065
132.48333	0.40452
132.48333	0.40903
132.48333	0.40001
132.48333	0.40178
132.48333	0.40291
132.48333	0.42788
132.48333	0.43384
132.48333	0.37149
132.48333	0.32928
132.48333	0.32364
132.48333	0.33154
132.48333	0.40581
132.48333	0.42659
132.48333	0.42208
132.48333	0.41064
132.48333	0.41483
132.48333	0.42466
132.48333	0.42401
132.48333	0.42965
132.48333	0.42337
132.45000	0.40823
132.33333	0.39888
132.15000	0.40549
132.01667	0.41322
131.95000	0.42128
131.90000	0.42015
131.81667	0.42063
131.73333	0.41934
131.66667	0.42015
131.63333	0.40806
131.60000	0.40291
131.58333	0.41660
131.53333	0.41177
131.45000	0.40645
131.33333	0.41370
131.21667	0.42466
131.10000	0.42353
130.98333	0.41676
130.83333	0.42724
130.63333	0.42128
130.43333	0.42611
130.30000	0.41322
130.18333	0.02897
130.10000	0.00271
130.01667	0.00110
129.90000	0.00222
129.81667	0.03316
129.75000	0.39679
129.68333	0.42482
129.63333	0.42530
129.60000	0.42192
129.56667	0.40758
129.55000	0.40178
129.53333	0.40081
129.53333	0.41032
129.53333	0.41773
129.53333	0.41741
129.53333	0.42418
129.51667	0.43803
129.50000	0.44045
129.43333	0.45350
129.38333	0.45640
129.30000	0.45011
129.20000	0.45736
129.11667	0.45688
129.03333	0.47315
128.95000	0.46671
128.91667	0.46413
128.91667	0.46155
128.90000	0.46123
128.90000	0.46252
128.90000	0.46220
128.90000	0.45318
128.91667	0.43368
128.91667	0.42981
128.91667	0.47831
128.91667	0.43868
128.91667	0.35409
